customer_id,signup_date,tenure_days,recency,frequency,monetary_value,web_sessions,page_views,cart_additions,click_through_rate,churn
CUST_42035,2026-01-19,194,38,8,311.88,56,504,6,0.5277,0
CUST_42036,2025-11-19,255,28,6,140.34,36,288,6,0.2351,0
CUST_42037,2025-09-01,334,49,7,342.63,14,98,7,0.2521,0
CUST_42038,2025-03-04,515,57,9,362.13,27,135,8,0.224,0
CUST_42039,2024-10-06,664,3,2,86.47,12,84,3,0.3775,0
CUST_42040,2026-06-25,37,7,6,298.74,30,180,5,0.1968,0
CUST_42041,2024-10-24,646,70,6,188.58,18,54,5,0.312,0
CUST_42042,2024-10-29,641,3,5,323.71,15,60,4,0.4173,0
CUST_42043,2024-12-01,608,48,12,602.3,36,144,9,0.1531,0
CUST_42044,2024-08-09,722,49,5,281.07,20,120,4,0.2332,0
CUST_42045,2026-01-19,194,60,10,388.8,20,140,7,0.0257,0
CUST_42046,2026-01-24,189,11,7,297.31,21,210,6,0.3903,0
CUST_42047,2026-01-01,212,7,11,441.4,22,66,8,0.3647,0
CUST_42048,2025-01-26,552,26,5,276.09,30,330,3,0.4179,0
CUST_42049,2025-04-20,468,1,8,370.73,56,504,4,0.1444,0
CUST_42050,2026-04-10,113,82,12,366.5,72,360,8,0.4777,0
CUST_42051,2025-05-17,441,61,7,367.46,28,196,6,0.1698,0
CUST_42052,2025-04-21,467,97,9,268.86,18,126,8,0.0093,1
CUST_42053,2026-01-08,205,3,7,99.85,49,490,5,0.015,0
CUST_42054,2024-12-17,592,114,6,232.76,30,180,5,0.2219,1
CUST_42055,2025-03-06,513,63,3,143.55,9,45,4,0.3937,1
CUST_42056,2024-11-09,630,5,9,400.79,63,504,7,0.2083,0
CUST_42057,2026-01-08,205,4,8,252.21,32,352,5,0.0469,0
CUST_42058,2026-02-27,155,103,4,113.38,20,60,5,0.2883,1
CUST_42059,2024-08-26,705,28,11,269.36,66,264,8,0.4256,0
CUST_42060,2026-01-24,189,304,7,452.43,35,385,5,0.2112,1
CUST_42061,2025-05-24,434,45,6,355.53,30,330,6,0.268,0
CUST_42062,2024-09-10,690,52,9,531.47,45,180,6,0.1041,0
CUST_42063,2025-05-10,448,28,4,179.14,24,144,3,0.2037,0
CUST_42064,2025-05-04,454,25,7,276.05,28,280,5,0.4049,0
CUST_42065,2025-02-02,545,72,10,397.96,60,600,8,0.1391,0
CUST_42066,2025-02-01,546,26,10,407.34,30,180,10,0.0453,0
CUST_42067,2025-07-22,375,31,4,157.16,16,80,3,0.1894,0
CUST_42068,2025-04-28,460,22,13,804.9,91,819,9,0.2073,0
CUST_42069,2025-01-08,570,9,7,354.42,21,63,5,0.1582,0
CUST_42070,2024-08-09,722,85,6,251.39,42,336,6,0.0615,1
CUST_42071,2024-08-10,721,11,7,256.6,35,210,5,0.2982,0
CUST_42072,2025-07-26,371,16,5,177.46,35,350,3,0.2674,0
CUST_42073,2025-01-03,575,40,6,272.83,24,96,4,0.1578,0
CUST_42074,2026-05-20,73,17,5,222.18,10,110,3,0.1309,0
CUST_42075,2024-10-12,658,19,7,319.07,14,126,5,0.265,0
CUST_42076,2026-02-01,181,1,6,189.27,30,120,5,0.3312,0
CUST_42077,2024-10-09,661,72,11,522.12,33,231,6,0.0532,0
CUST_42078,2024-11-24,615,30,8,365.5,56,224,7,0.2894,0
CUST_42079,2025-10-28,277,9,12,565.22,60,360,9,0.1044,0
CUST_42080,2025-05-13,445,56,12,297.57,72,216,7,0.1166,0
CUST_42081,2024-10-28,642,48,9,478.89,45,270,7,0.3965,0
CUST_42082,2026-01-03,210,21,9,434.2,54,378,6,0.064,0
CUST_42083,2025-07-29,368,38,7,264.23,28,224,7,0.2119,0
CUST_42084,2024-11-05,634,49,6,291.85,24,72,6,0.0777,0
CUST_42085,2026-06-01,61,2,7,281.75,28,140,5,0.2106,0
CUST_42086,2025-09-12,323,24,8,436.25,32,256,7,0.3805,0
CUST_42087,2025-11-30,244,33,5,168.16,30,300,3,0.1538,0
CUST_42088,2025-06-02,425,57,8,499.61,32,128,6,0.1254,0
CUST_42089,2025-09-05,330,21,6,311.44,12,48,3,0.2089,0
CUST_42090,2026-05-02,91,8,8,228.09,16,80,6,0.2023,0
CUST_42091,2026-05-17,76,4,11,476.33,33,231,10,0.3106,0
CUST_42092,2024-12-24,585,74,7,307.41,49,196,7,0.4955,0
CUST_42093,2025-11-22,252,29,8,255.0,48,480,8,0.3851,0
CUST_42094,2024-08-16,715,11,7,252.82,35,385,5,0.4749,0
CUST_42095,2024-12-27,582,73,11,370.18,33,132,7,0.6561,0
CUST_42096,2026-05-01,92,75,7,463.29,35,245,7,0.1742,1
CUST_42097,2025-01-05,573,47,9,326.04,36,252,6,0.2069,0
CUST_42098,2024-10-06,664,5,6,97.22,30,300,4,0.1389,0
CUST_42099,2025-05-28,430,16,9,340.79,18,180,6,0.3191,0
CUST_42100,2026-06-24,38,96,6,452.29,30,120,6,0.1173,1
CUST_42101,2026-06-19,43,5,5,182.37,30,120,5,0.0257,0
CUST_42102,2025-03-14,505,54,6,191.37,42,294,7,0.4205,0
CUST_42103,2026-03-05,149,13,6,213.5,36,324,5,0.383,0
CUST_42104,2025-08-01,365,1,5,224.26,10,80,5,0.2178,0
CUST_42105,2025-08-02,364,52,3,106.45,9,90,2,0.1914,1
CUST_42106,2025-10-10,295,13,8,348.04,56,616,7,0.0668,0
CUST_42107,2025-03-29,490,61,9,524.55,45,360,6,0.2678,0
CUST_42108,2025-09-29,306,20,8,183.14,16,80,7,0.4401,0
CUST_42109,2026-01-10,203,11,3,144.25,18,108,3,0.4905,0
CUST_42110,2024-12-12,597,108,6,347.48,30,300,4,0.1424,1
CUST_42111,2025-05-25,433,19,6,285.19,24,72,4,0.2161,0
CUST_42112,2025-04-06,482,110,8,328.27,16,176,5,0.0784,1
CUST_42113,2025-12-24,220,146,8,471.8,40,400,6,0.1919,1
CUST_42114,2025-11-18,256,23,8,235.19,16,48,8,0.3533,0
CUST_42115,2025-09-15,320,57,6,369.86,42,126,4,0.3169,1
CUST_42116,2026-01-15,198,22,7,311.69,14,42,5,0.1183,0
CUST_42117,2025-03-27,492,48,9,382.59,54,324,7,0.2217,0
CUST_42118,2025-03-01,518,66,6,131.09,12,120,5,0.278,0
CUST_42119,2026-03-12,142,45,9,385.58,36,144,8,0.5193,0
CUST_42120,2025-04-25,463,15,12,382.08,24,144,9,0.1526,0
CUST_42121,2025-11-30,244,16,9,339.77,63,630,7,0.539,0
CUST_42122,2026-06-07,55,89,9,413.42,18,180,7,0.0251,1
CUST_42123,2024-09-12,688,37,9,403.41,18,108,8,0.1399,0
CUST_42124,2025-06-21,406,104,10,345.61,70,210,8,0.0607,1
CUST_42125,2025-08-12,354,24,16,462.24,32,96,12,0.1378,0
CUST_42126,2024-09-16,684,13,4,146.96,28,280,2,0.1813,0
CUST_42127,2026-06-27,35,42,6,311.86,36,360,5,0.2307,1
CUST_42128,2025-08-05,361,99,8,407.01,24,264,6,0.4491,1
CUST_42129,2026-07-08,24,31,7,296.28,21,63,5,0.1092,0
CUST_42130,2026-04-22,101,14,4,141.1,8,88,5,0.0454,1
CUST_42131,2025-01-19,559,11,4,156.76,8,32,3,0.1096,0
CUST_42132,2025-08-13,353,26,4,179.15,20,100,4,0.4413,0
CUST_42133,2024-08-02,729,86,4,196.86,12,108,4,0.2243,1
CUST_42134,2026-07-14,18,15,14,539.91,84,420,12,0.0544,0
CUST_42135,2026-06-25,37,36,8,313.01,48,192,7,0.108,0
CUST_42136,2026-01-02,211,8,8,344.19,40,120,6,0.1577,0
CUST_42137,2025-03-07,512,61,8,409.43,24,120,6,0.1934,0
CUST_42138,2025-10-18,287,27,7,98.89,21,231,7,0.2675,0
CUST_42139,2025-04-23,465,12,7,366.1,35,175,5,0.1402,0
CUST_42140,2026-04-02,121,63,7,263.04,28,112,5,0.2966,1
CUST_42141,2025-07-05,392,58,9,341.02,63,252,6,0.0622,0
CUST_42142,2025-12-30,214,1,8,425.59,16,128,6,0.1985,0
CUST_42143,2026-07-16,16,26,8,387.81,32,96,7,0.1619,0
CUST_42144,2026-03-19,135,40,6,280.07,18,54,5,0.4019,0
CUST_42145,2024-11-10,629,13,6,244.26,30,240,5,0.4307,0
CUST_42146,2026-02-19,163,2,6,371.5,12,108,4,0.4492,0
CUST_42147,2026-02-16,166,15,5,120.24,20,160,5,0.0362,0
CUST_42148,2024-12-30,579,90,5,306.78,10,100,5,0.3422,1
CUST_42149,2024-09-08,692,18,4,112.5,16,64,4,0.4044,0
CUST_42150,2025-09-15,320,69,8,387.81,40,400,6,0.2509,0
CUST_42151,2024-09-07,693,54,5,281.05,25,100,2,0.0578,0
CUST_42152,2025-03-30,489,143,9,125.52,54,324,7,0.1656,1
CUST_42153,2025-07-19,378,92,9,380.7,45,495,9,0.2878,1
CUST_42154,2026-05-08,85,127,3,87.09,15,120,3,0.3739,1
CUST_42155,2024-10-16,654,1,6,114.59,24,72,3,0.0581,0
CUST_42156,2026-06-15,47,15,10,451.39,20,180,6,0.1155,0
CUST_42157,2026-02-11,171,92,7,417.03,14,42,5,0.3828,1
CUST_42158,2025-08-22,344,20,5,236.49,30,120,4,0.3178,0
CUST_42159,2024-08-10,721,2,5,212.6,15,105,6,0.3315,0
CUST_42160,2025-06-26,401,118,12,726.78,24,120,9,0.4343,0
CUST_42161,2024-11-04,635,27,6,254.95,24,72,5,0.6507,0
CUST_42162,2026-02-09,173,2,5,224.39,20,140,4,0.1727,0
CUST_42163,2025-01-25,553,15,7,198.7,21,147,7,0.3563,0
CUST_42164,2025-12-03,241,87,9,302.89,54,324,6,0.23,1
CUST_42165,2025-11-08,266,70,9,214.03,63,378,6,0.0908,1
CUST_42166,2025-07-16,381,265,5,168.28,10,90,5,0.2377,1
CUST_42167,2025-10-29,276,26,5,196.37,25,175,6,0.3983,0
CUST_42168,2024-10-10,660,16,7,388.78,35,140,5,0.2238,0
CUST_42169,2025-01-26,552,6,4,225.3,20,100,4,0.3562,0
CUST_42170,2026-06-05,57,15,6,286.83,42,210,5,0.272,0
CUST_42171,2025-02-02,545,10,6,160.78,42,294,6,0.2026,0
CUST_42172,2026-07-02,30,49,2,93.53,14,126,4,0.251,1
CUST_42173,2026-04-04,119,65,4,149.55,12,132,4,0.3511,1
CUST_42174,2025-12-27,217,73,7,333.47,49,343,5,0.2764,1
CUST_42175,2024-09-08,692,62,12,540.92,48,192,11,0.374,0
CUST_42176,2026-05-20,73,30,7,331.27,35,245,4,0.1353,0
CUST_42177,2026-05-31,62,22,7,399.28,21,231,6,0.2536,0
CUST_42178,2024-09-26,674,4,7,415.11,42,336,7,0.0647,0
CUST_42179,2025-10-14,291,38,7,377.08,28,224,5,0.1237,0
CUST_42180,2025-06-01,426,27,10,579.41,30,90,7,0.2694,0
CUST_42181,2026-01-21,192,12,9,148.34,18,90,5,0.0855,0
CUST_42182,2026-03-26,128,73,7,295.11,42,252,6,0.3792,1
CUST_42183,2025-09-25,310,55,10,349.47,50,350,8,0.2763,0
CUST_42184,2025-05-06,452,37,5,266.03,35,140,6,0.0528,0
CUST_42185,2025-10-25,280,10,8,273.29,56,560,5,0.1245,0
CUST_42186,2026-02-06,176,37,5,169.47,15,105,6,0.2052,1
CUST_42187,2025-03-01,518,10,6,133.18,12,96,5,0.2167,0
CUST_42188,2026-06-12,50,59,7,262.67,14,56,6,0.1069,1
CUST_42189,2024-12-08,601,8,7,341.87,49,147,7,0.0635,0
CUST_42190,2025-04-16,472,60,8,216.54,56,168,8,0.1945,0
CUST_42191,2024-10-09,661,35,5,292.33,25,225,7,0.3252,0
CUST_42192,2025-07-12,385,169,10,536.89,70,420,6,0.2724,1
CUST_42193,2025-03-19,500,28,6,304.59,30,180,5,0.1535,0
CUST_42194,2025-10-19,286,12,5,163.26,20,160,3,0.5085,0
CUST_42195,2026-01-20,193,82,11,630.88,77,385,7,0.0612,1
CUST_42196,2025-03-25,494,39,7,365.2,14,70,5,0.1855,0
CUST_42197,2026-02-09,173,34,5,357.84,25,175,4,0.393,0
CUST_42198,2025-12-26,218,5,5,197.95,10,110,4,0.4305,0
CUST_42199,2025-10-13,292,21,7,352.91,49,441,5,0.4421,0
CUST_42200,2026-02-25,157,1,13,581.69,39,234,10,0.1856,0
CUST_42201,2025-02-13,534,10,5,202.43,10,90,5,0.0572,0
CUST_42202,2025-02-21,526,33,6,132.0,18,180,3,0.1121,0
CUST_42203,2026-03-24,130,28,8,375.87,56,616,7,0.3197,0
CUST_42204,2025-06-21,406,37,10,400.57,60,240,7,0.2863,0
CUST_42205,2025-08-09,357,91,8,253.19,56,448,7,0.3842,1
CUST_42206,2025-07-10,387,13,8,411.74,16,96,6,0.1712,0
CUST_42207,2024-08-29,702,50,4,191.72,8,80,5,0.3581,0
CUST_42208,2025-07-14,383,36,6,246.04,42,252,6,0.4935,0
CUST_42209,2025-12-15,229,77,5,245.02,25,200,6,0.3472,1
CUST_42210,2025-02-22,525,13,4,131.98,8,72,3,0.3185,0
CUST_42211,2024-12-26,583,208,4,157.43,24,144,4,0.34,1
CUST_42212,2025-08-25,341,49,5,133.35,35,140,5,0.2598,1
CUST_42213,2026-06-11,51,1,9,409.0,54,486,6,0.1108,0
CUST_42214,2025-07-03,394,1,8,380.03,32,128,6,0.4287,0
CUST_42215,2025-02-21,526,91,10,393.48,50,350,7,0.2709,0
CUST_42216,2025-08-28,338,13,6,262.96,42,294,5,0.3488,0
CUST_42217,2025-07-14,383,12,7,448.48,28,84,6,0.1705,0
CUST_42218,2025-12-06,238,35,6,191.88,18,144,7,0.0627,0
CUST_42219,2024-08-04,727,8,7,286.33,28,140,5,0.3539,0
CUST_42220,2026-04-09,114,15,6,374.99,12,60,4,0.3597,0
CUST_42221,2026-05-04,89,32,4,186.67,8,80,5,0.2694,1
CUST_42222,2025-05-07,451,180,4,95.27,28,308,5,0.3171,1
CUST_42223,2024-08-14,717,7,6,415.55,30,300,5,0.4463,0
CUST_42224,2025-07-15,382,1,6,242.58,12,132,5,0.0949,0
CUST_42225,2026-05-16,77,55,11,496.12,55,165,9,0.2517,0
CUST_42226,2024-11-01,638,43,9,259.49,63,693,6,0.2452,0
CUST_42227,2024-10-01,669,16,2,53.5,8,64,2,0.1218,0
CUST_42228,2026-04-10,113,14,11,337.52,66,726,9,0.1562,0
CUST_42229,2025-12-05,239,91,3,145.84,9,45,3,0.6176,1
CUST_42230,2026-05-04,89,17,8,209.29,40,200,6,0.2476,0
CUST_42231,2024-08-07,724,40,4,93.74,20,80,4,0.1296,0
CUST_42232,2026-01-15,198,24,10,352.34,70,490,8,0.1852,0
CUST_42233,2025-09-28,307,33,7,184.41,42,420,5,0.4177,0
CUST_42234,2026-05-22,71,98,11,521.19,77,385,8,0.6688,1
CUST_42235,2025-11-11,263,26,7,307.62,49,539,5,0.4016,0
CUST_42236,2024-10-30,640,78,6,231.6,12,36,4,0.273,0
CUST_42237,2025-04-05,483,41,7,311.17,49,147,6,0.1718,0
CUST_42238,2026-02-28,154,20,5,97.95,15,105,5,0.1521,0
CUST_42239,2025-07-24,373,1,7,278.23,14,98,5,0.0733,0
CUST_42240,2025-01-11,567,49,9,487.36,45,495,7,0.6697,0
CUST_42241,2025-06-05,422,53,8,296.4,16,64,7,0.2703,0
CUST_42242,2025-03-31,488,222,8,393.9,40,360,6,0.2544,1
CUST_42243,2024-09-21,679,55,7,289.23,28,84,5,0.2056,0
CUST_42244,2025-04-28,460,77,6,122.27,30,120,5,0.2368,1
CUST_42245,2025-11-28,246,8,8,202.59,16,128,6,0.5597,0
CUST_42246,2024-11-08,631,64,10,431.02,40,240,8,0.3714,0
CUST_42247,2024-11-07,632,19,5,260.03,35,140,4,0.3665,0
CUST_42248,2025-09-21,314,176,10,449.9,20,200,7,0.3645,1
CUST_42249,2024-10-14,656,27,10,539.32,50,550,6,0.2457,0
CUST_42250,2025-05-18,440,28,6,370.96,12,72,3,0.0448,0
CUST_42251,2026-02-07,175,30,5,132.02,20,60,5,0.2225,0
CUST_42252,2025-06-12,415,16,3,96.77,6,24,3,0.2222,0
CUST_42253,2025-07-05,392,21,3,149.54,21,105,3,0.2553,0
CUST_42254,2025-11-03,271,22,7,235.34,35,315,6,0.2117,0
CUST_42255,2025-03-11,508,32,4,150.2,20,200,3,0.2423,0
CUST_42256,2025-03-16,503,6,4,194.44,20,120,5,0.2501,0
CUST_42257,2026-01-17,196,40,11,580.23,22,242,9,0.2749,0
CUST_42258,2025-02-07,540,34,7,412.77,35,280,6,0.1111,0
CUST_42259,2026-04-09,114,181,6,206.74,42,252,4,0.3328,1
CUST_42260,2025-07-25,372,93,11,414.79,55,550,9,0.6275,0
CUST_42261,2025-11-29,245,27,9,311.11,18,162,7,0.0822,0
CUST_42262,2024-12-30,579,53,10,586.65,60,360,7,0.0444,0
CUST_42263,2026-07-12,20,47,4,150.97,8,40,3,0.1919,1
CUST_42264,2026-04-19,104,12,5,288.83,30,330,3,0.2818,0
CUST_42265,2026-05-15,78,18,7,338.14,42,462,7,0.2554,0
CUST_42266,2026-04-21,102,1,9,373.54,54,378,9,0.2886,0
CUST_42267,2026-06-15,47,4,10,342.12,20,220,9,0.3475,0
CUST_42268,2026-05-07,86,16,7,109.81,14,42,6,0.1953,0
CUST_42269,2025-01-08,570,67,6,347.23,30,90,3,0.5922,0
CUST_42270,2025-11-07,267,56,7,306.72,21,147,5,0.2381,0
CUST_42271,2026-04-02,121,149,11,419.22,77,539,9,0.4032,1
CUST_42272,2025-02-19,528,20,3,71.67,9,45,4,0.0597,0
CUST_42273,2026-03-04,150,18,5,109.27,35,140,5,0.2369,0
CUST_42274,2024-10-27,643,4,8,256.85,32,320,5,0.0561,0
CUST_42275,2025-06-04,423,69,7,382.95,35,140,6,0.4591,0
CUST_42276,2026-03-19,135,8,5,110.25,35,210,4,0.117,0
CUST_42277,2025-03-27,492,137,4,202.05,12,36,3,0.1343,1
CUST_42278,2026-04-15,108,17,8,380.33,56,280,4,0.0961,0
CUST_42279,2025-02-28,519,46,6,196.19,12,96,6,0.1922,0
CUST_42280,2026-07-11,21,26,5,244.29,15,90,7,0.3198,1
CUST_42281,2024-11-25,614,11,1,38.6,4,16,3,0.1362,0
CUST_42282,2024-08-23,708,27,9,471.14,63,189,7,0.4766,0
CUST_42283,2026-01-08,205,17,6,220.59,42,420,4,0.1201,0
CUST_42284,2025-04-17,471,44,4,227.1,20,100,4,0.1867,0
CUST_42285,2025-06-27,400,36,9,648.37,18,144,8,0.1629,0
CUST_42286,2025-10-13,292,3,9,344.5,45,405,5,0.5017,0
CUST_42287,2025-04-26,462,3,5,219.6,25,250,5,0.2217,0
CUST_42288,2026-05-27,66,151,10,408.9,70,770,8,0.082,1
CUST_42289,2025-06-08,419,16,5,280.01,15,150,4,0.2172,0
CUST_42290,2025-06-17,410,4,7,242.82,49,343,5,0.2638,0
CUST_42291,2024-08-23,708,9,12,509.34,24,120,8,0.0489,0
CUST_42292,2025-12-19,225,7,5,284.77,25,125,4,0.6017,0
CUST_42293,2024-08-07,724,10,11,372.84,22,88,7,0.0362,0
CUST_42294,2025-10-21,284,2,13,566.59,39,273,8,0.1619,0
CUST_42295,2025-01-19,559,9,10,219.14,30,120,8,0.1973,0
CUST_42296,2024-11-11,628,127,5,254.21,25,100,4,0.3932,1
CUST_42297,2025-10-09,296,38,8,519.23,16,112,7,0.2186,0
CUST_42298,2025-06-15,412,17,9,513.26,54,378,7,0.1651,0
CUST_42299,2025-12-14,230,70,7,302.94,42,126,6,0.2004,1
CUST_42300,2025-05-12,446,101,7,293.32,42,168,7,0.5453,1
CUST_42301,2025-08-31,335,3,7,326.0,21,105,4,0.1686,0
CUST_42302,2024-10-17,653,18,4,185.86,20,120,5,0.0147,0
CUST_42303,2025-03-12,507,76,5,235.67,30,150,3,0.1475,1
CUST_42304,2024-11-19,620,42,7,333.59,21,168,6,0.2232,0
CUST_42305,2024-12-09,600,51,10,381.27,70,350,6,0.108,0
CUST_42306,2026-03-12,142,36,7,238.14,49,245,6,0.3531,0
CUST_42307,2026-05-05,88,3,4,240.63,20,180,5,0.1761,0
CUST_42308,2025-03-29,490,85,8,390.38,16,48,6,0.1345,1
CUST_42309,2025-04-22,466,12,13,491.26,26,104,9,0.194,0
CUST_42310,2025-04-12,476,4,5,216.9,20,60,4,0.0695,0
CUST_42311,2025-05-06,452,18,8,402.37,48,336,6,0.469,0
CUST_42312,2025-11-04,270,61,4,194.99,16,112,3,0.1192,1
CUST_42313,2025-04-26,462,95,6,293.7,42,378,4,0.0782,1
CUST_42314,2026-04-07,116,47,9,472.18,54,324,7,0.1162,0
CUST_42315,2025-01-05,573,19,7,279.74,49,392,7,0.116,0
CUST_42316,2024-09-09,691,58,9,313.52,45,315,6,0.1817,0
CUST_42317,2025-10-08,297,65,12,569.52,36,108,10,0.1479,0
CUST_42318,2025-12-26,218,115,3,109.85,18,126,3,0.1239,1
CUST_42319,2026-04-23,100,5,5,221.95,30,300,6,0.2843,0
CUST_42320,2025-08-28,338,6,3,126.84,6,60,4,0.0819,0
CUST_42321,2026-02-04,178,25,5,229.11,25,250,4,0.285,0
CUST_42322,2026-05-22,71,18,9,298.57,36,252,7,0.5012,0
CUST_42323,2025-12-24,220,66,6,333.52,30,270,6,0.1612,1
CUST_42324,2025-05-15,443,39,8,253.4,56,504,5,0.2722,0
CUST_42325,2026-02-20,162,4,8,327.88,32,192,6,0.3235,0
CUST_42326,2025-09-20,315,34,9,171.22,45,495,6,0.2411,0
CUST_42327,2025-10-01,304,15,4,165.17,12,48,5,0.2895,0
CUST_42328,2026-06-27,35,23,12,492.06,72,432,9,0.484,0
CUST_42329,2026-03-03,151,3,4,113.17,8,24,2,0.6431,0
CUST_42330,2025-07-14,383,1,8,421.6,48,480,7,0.195,0
CUST_42331,2025-02-11,536,151,8,231.05,56,504,8,0.2888,1
CUST_42332,2025-01-07,571,60,8,232.22,40,360,7,0.2522,0
CUST_42333,2025-05-08,450,47,5,127.92,25,175,5,0.0446,1
CUST_42334,2026-06-18,44,50,5,180.44,30,90,5,0.1745,1
CUST_42335,2025-04-26,462,45,5,251.85,30,300,6,0.1394,0
CUST_42336,2025-12-05,239,21,12,473.73,48,336,8,0.2483,0
CUST_42337,2025-06-27,400,30,5,172.17,35,315,4,0.245,0
CUST_42338,2024-08-28,703,116,7,254.51,21,168,5,0.2501,1
CUST_42339,2024-11-17,622,20,5,221.5,15,135,5,0.4024,0
CUST_42340,2025-05-15,443,9,3,61.15,12,36,3,0.0888,0
CUST_42341,2025-02-04,543,2,8,431.8,24,264,5,0.3411,0
CUST_42342,2026-06-20,42,13,6,291.5,42,336,6,0.4382,0
CUST_42343,2026-03-14,140,6,3,169.35,6,42,5,0.095,0
CUST_42344,2025-03-06,513,47,5,243.18,10,100,6,0.2355,0
CUST_42345,2026-01-12,201,12,6,265.48,30,330,5,0.4042,0
CUST_42346,2024-10-02,668,18,9,531.41,45,180,7,0.4962,0
CUST_42347,2025-07-11,386,4,10,533.14,40,400,6,0.1479,0
CUST_42348,2026-03-02,152,25,11,336.35,44,484,8,0.2422,0
CUST_42349,2025-08-15,351,139,8,392.99,56,224,7,0.1778,1
CUST_42350,2025-12-16,228,26,6,299.66,42,126,3,0.3293,0
CUST_42351,2025-09-30,305,62,7,343.7,21,189,6,0.1744,1
CUST_42352,2024-12-25,584,37,7,347.16,35,280,7,0.2542,0
CUST_42353,2025-07-12,385,17,4,179.29,24,216,3,0.2389,0
CUST_42354,2025-02-03,544,127,5,115.85,10,70,4,0.1808,1
CUST_42355,2024-08-25,706,32,10,153.62,20,200,10,0.1423,0
CUST_42356,2024-09-16,684,66,9,419.24,45,405,6,0.1016,0
CUST_42357,2025-01-15,563,5,8,452.7,16,160,6,0.1125,0
CUST_42358,2025-09-25,310,11,8,494.03,16,176,7,0.1206,0
CUST_42359,2024-12-04,605,27,10,514.61,40,200,8,0.0229,0
CUST_42360,2025-05-25,433,66,9,359.08,54,594,6,0.3128,0
CUST_42361,2024-09-20,680,76,3,241.83,6,48,4,0.212,1
CUST_42362,2025-07-22,375,171,5,231.38,10,100,4,0.4755,1
CUST_42363,2026-02-10,172,135,8,515.31,56,392,8,0.4232,1
CUST_42364,2026-05-04,89,24,6,206.65,30,330,4,0.6185,0
CUST_42365,2025-07-11,386,34,8,346.94,16,64,6,0.6098,0
CUST_42366,2024-12-28,581,1,7,257.93,35,210,6,0.2631,0
CUST_42367,2025-02-12,535,30,5,186.74,30,120,6,0.1208,0
CUST_42368,2026-04-03,120,1,13,285.32,39,429,11,0.3933,0
CUST_42369,2025-07-16,381,1,7,222.79,49,441,4,0.54,0
CUST_42370,2025-06-11,416,36,6,372.58,18,162,5,0.1962,0
CUST_42371,2026-04-06,117,102,8,240.79,32,128,5,0.1015,1
CUST_42372,2025-08-27,339,150,8,136.49,32,352,9,0.2801,1
CUST_42373,2025-07-10,387,59,4,89.52,12,48,6,0.0188,1
CUST_42374,2025-08-14,352,61,6,261.71,30,180,4,0.1562,1
CUST_42375,2026-06-15,47,26,7,275.64,21,189,4,0.6107,0
CUST_42376,2026-04-01,122,37,8,238.62,48,384,8,0.2598,0
CUST_42377,2025-05-22,436,39,6,353.79,12,120,6,0.138,0
CUST_42378,2025-10-22,283,3,9,35.6,36,144,8,0.1287,0
CUST_42379,2026-05-06,87,2,7,216.34,42,168,5,0.0467,0
CUST_42380,2026-01-18,195,7,7,210.96,49,294,6,0.0702,0
CUST_42381,2026-02-16,166,71,7,402.52,28,280,6,0.1772,1
CUST_42382,2025-02-21,526,37,7,338.44,14,70,3,0.3178,0
CUST_42383,2026-05-11,82,40,4,252.89,28,84,3,0.147,1
CUST_42384,2025-07-11,386,19,6,216.66,12,120,4,0.3384,0
CUST_42385,2025-08-04,362,91,10,473.2,60,600,8,0.0862,1
CUST_42386,2024-08-08,723,148,7,292.44,35,245,5,0.4165,1
CUST_42387,2026-06-16,46,10,4,86.29,28,224,3,0.1526,0
CUST_42388,2024-11-05,634,17,4,147.24,12,72,5,0.0438,0
CUST_42389,2026-04-30,93,17,4,155.3,20,140,4,0.2921,0
CUST_42390,2025-11-01,273,148,6,263.89,24,192,5,0.1617,1
CUST_42391,2025-03-08,511,32,7,438.16,49,196,5,0.2696,0
CUST_42392,2026-01-24,189,37,10,539.1,70,490,9,0.4333,0
CUST_42393,2025-07-16,381,20,8,244.08,32,160,4,0.182,0
CUST_42394,2026-07-03,29,103,5,148.63,15,45,3,0.4103,1
CUST_42395,2026-05-28,65,9,9,407.49,27,216,6,0.3884,0
CUST_42396,2026-04-02,121,27,4,177.09,28,168,4,0.0921,1
CUST_42397,2025-04-05,483,11,5,241.43,35,140,3,0.5568,0
CUST_42398,2025-12-28,216,39,11,563.57,33,165,7,0.198,0
CUST_42399,2025-12-12,232,35,5,153.64,25,75,4,0.1076,1
CUST_42400,2026-06-07,55,6,6,149.71,42,210,5,0.3657,0
CUST_42401,2025-06-28,399,79,9,503.91,54,540,6,0.405,0
CUST_42402,2024-08-02,729,5,6,316.6,30,150,5,0.191,0
CUST_42403,2025-08-16,350,8,7,306.23,35,140,6,0.3673,0
CUST_42404,2024-11-14,625,14,12,388.07,36,396,11,0.0708,0
CUST_42405,2024-09-25,675,75,7,82.14,28,140,6,0.209,0
CUST_42406,2026-04-04,119,10,4,154.39,16,160,4,0.1756,0
CUST_42407,2025-12-27,217,11,4,189.06,20,200,6,0.5725,0
CUST_42408,2025-02-23,524,47,7,365.16,28,84,4,0.4384,0
CUST_42409,2026-04-14,109,79,6,230.81,36,108,7,0.219,1
CUST_42410,2026-01-22,191,54,8,256.02,24,240,6,0.476,0
CUST_42411,2026-05-14,79,34,9,208.19,63,567,7,0.3564,0
